date,hierarchy,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_retail_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_display_warner_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_search_bing_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_connected_ott_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_fixed_television_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_video_roku_spend_usd,paid_media_traditional_print_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_digital_audio_pandora_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_flex_television_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_video_hulu_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_digital_search_google_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_display_the_trade_desk_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_other_spend_usd,weather_population_weighted_average_precipitation_mm,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,commercial_execution_sovi_ssd_percentage,macroeconomics_consumer_price_index_seasonally_adjusted,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_paid_media_digital_internet_spend_usd,commercial_execution_socvi_nartd_percentage,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_temperature_celsius,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_paid_media_digital_social_spend_usd,commercial_execution_total_ko_cde,average_selling_price_relative_to_12_week_moving_average_ratio,bottler_promo_spend_usd,varying_intercept,holiday_effect
17-01-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,553.7734989,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4658028,0,0,0,0,0,0,0,0,438.2763047,-6374.50433,27391.16324,86818.51816,-53211.76148,137658.4769,-49455.27435,-3032.138246,35402.21422,0,-1888.429122,65766.53526,219919.6791,-2659.679087,88346.50479,-24024.27806,19754.22048,2320924.602,197362.6633
17-01-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.445852662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5269.125714,147349.1779,63523.01225,-48696.85777,171676.6424,-41002.69993,-842.3409735,29073.42173,33903.6281,0,58297.28548,158742.1263,-1742.261793,61172.88445,-63049.23287,94440.41376,1460789.796,68632.74134
17-01-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,213.7637638,0,0,0,0,0,726.0462203,0,0,0,0,0,0,0,10.9369803,0,0,0,0,0,0,0,0,19686.83033,-3137.185856,53452.76893,49938.96077,-26668.00564,-37111.44793,-25991.38154,-1508.504791,19199.67135,17859.23116,-904.1870216,29152.02981,99154.2489,-1108.197462,51352.93886,-36731.6833,0,1574412.27,73148.95964
17-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.690844,0,0,0,0,0,0,0,0,0,247.1605404,0,0,0,0,0,-13274.01502,150984.018,144213.2734,-111866.1186,-54595.25274,-152423.6991,-8968.159144,61127.33256,196407.4745,-16011.25826,103112.0445,352854.6358,-2140.172627,142577.6052,-259779.966,524578.9129,4401624.573,-105666.8776
17-01-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8429.65719,0,94804.76456,-78990.69252,751426.2849,0,0,43866.92613,94733.21111,0,81864.06106,241963.9316,0,92373.59852,-3927.496434,197292.9295,2473522.252,10199.31078
17-01-2022,brand4,0,0,0,0,0,0,7368.17588,0,0,0,0,0,0,0,0,0,0,0,0,134.623461,0,0,0,0,0,0,0,0,0,183.5516591,0,0,0,0,0,-11926.24983,229607.6535,138147.237,-98654.30552,-70780.11198,-123594.1855,-706.2697744,58009.56208,61611.58464,-160.9459435,89855.51549,322497.6755,-0.773184516,135074.5756,-120304.987,528054.4014,4220090.468,22507.54418
17-01-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.279816348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2763.462964,-54989.55598,54849.43507,-21921.88317,-44282.36571,-24693.28109,-323.9853011,17441.16674,25814.91858,-344.3796988,27405.90823,94209.90051,-318.6471835,56479.28876,-39514.77371,22620.67928,970117.7594,10907.56746
24-01-2022,brand0,0,0,0,0,0,0,1090.489399,8070.148248,0,0,0,844.7312106,1843.828592,0,0,91.60841369,866.2642162,0,0,398.1598493,69534.05935,12704.73972,0,0,3800.432565,981.4399378,0,8138.051463,0,188.0002601,0,13510.196,0,0,19139.82083,-39555.09372,430293.8813,314221.3038,-296609.2225,-292753.3781,-411103.6522,-20824.74395,132490.029,201352.7419,-45453.36753,181918.0012,822346.3917,-5833.085,316953.8916,-353732.8381,2900944.456,8326325.604,-0.0000717
24-01-2022,brand1,0,0,0,0,15084.27193,0,1654.120682,0,0,0,0,164.6532289,0,0,0,0,562.0183706,0,0,1443.51152,0,0,0,0,0,0,0,0,0,333.557985,0,0,0,0,0,-10874.08462,486804.986,117616.4459,-61227.81296,5982.759703,-58643.78617,-937.4777873,43006.8822,88833.20624,-65.42628815,52408.49422,241882.8253,-0.505516932,118517.2166,-164737.879,0,2511701.787,0.00000056
24-01-2022,brand10,0,0,28.81446174,0,132.4308349,0,2.562758527,10.75405667,17.24436623,49.96237657,0,6.758058604,57.12207733,0,0,0,0,0,0,0.16092742,41.84114232,244.1384391,0,0,45.65031864,0,0,848.5602498,0,0.588371129,5.730619784,65.16823979,0,0,8.839702223,-4548.261829,77756.97802,38250.0185,-29047.17316,-8121.763907,-27821.80859,-288.0111908,16606.6518,8792.95266,0,24305.71142,99333.54029,-1285.403889,38973.25027,-17816.80865,26385.06454,974698.1027,0.00000245
24-01-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062676145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2161.016413,78599.01779,19710.98262,-12798.18533,-50917.29208,-11125.73516,-537.3038139,8923.738558,12787.15512,-114.1454289,13136.3623,51363.70585,-1274.274125,20099.5534,-16879.78477,14273.66573,484185.927,5913.282055
24-01-2022,brand12,0,0,0,0,7427.852422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3393.29687,34938.64425,33127.86528,-21574.4638,-101202.0573,-16604.69837,-25.72561182,13813.35325,23645.7903,-0.060155542,18580.3747,80580.77647,-67.04189146,34340.8428,-16046.34934,11408.31308,866437.0237,93717.54714
24-01-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,328.8862205,0,0,0,0,0,0,0,0,0,0,0,0,0,57.76203373,0,0,0,0,0,0,0,0,181.7166411,-8954.68329,36826.39095,89621.6216,-54929.80592,137568.951,-51052.03334,-3130.036683,36545.24304,20821.23428,-2451.506188,50788.27394,227020.2104,-2745.55196,91198.94223,-50244.56892,22067.6771,2377003.819,0.00000227
24-01-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002593939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7328.514398,139956.1593,64923.97295,-49770.83681,179006.8913,-43012.395,-860.9182821,29714.61804,45294.06593,0,45071.46928,162243.0856,-1780.686298,62522.01454,-78850.20213,107911.529,1492561.754,-437.1304043
24-01-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,106.7874659,0,0,0,0,0,605.697267,0,0,0,0,0,0,0,3.795167281,0,0,0,0,0,0,0,0,13481.99341,-4285.090718,48976.23487,50125.17383,-26767.44565,-30088.42862,-26210.35365,-1514.129723,19271.26334,19179.47304,-1141.317657,22295.25679,99523.97658,-1112.329724,51544.42438,-40632.37972,0,1526457.728,24935.44313
24-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.0182565,0,0,0,0,0,0,0,0,0,541.0381433,0,0,0,0,0,-17831.38944,133643.5883,142358.9363,-110427.7108,-54803.7168,-150463.7899,-8852.84389,60341.33916,174681.1257,-7384.821946,78351.7478,348317.5261,-2112.653652,140744.3,-244352.3633,512345.6993,4287023.038,-1584.702386
24-01-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11380.20942,0,94051.80259,-78363.32967,745458.2788,0,0,43518.52458,88517.63313,0,63150.53346,240042.1965,0,91639.94545,-19389.54218,186333.6987,2431700.617,0.000000177
24-01-2022,brand4,0,0,0,0,0,0,7855.489427,0,0,0,0,0,0,0,0,0,0,0,0,234.287927,0,0,0,0,0,0,0,0,0,87.29894252,0,0,0,0,0,-16753.2869,237286.2669,142605.0631,-101837.7477,-102316.1772,-128126.9609,-729.0601534,59881.4529,113862.4016,-180.1459792,69784.52173,332904.2432,-0.798134144,139433.2511,-185093.0402,559466.2363,4332989.892,0.000000117
24-01-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321115453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3704.525342,-49585.31409,54031.58397,-21595.0095,-51129.64778,-24325.08355,-319.1544084,17181.10431,21755.04772,-462.3717258,20921.09312,92805.15185,-313.8958866,55637.13517,-36648.58973,24360.30047,959205.1919,35669.6494
31-01-2022,brand0,0,0,0,0,0,0,485.2296297,7824.657558,0,0,0,959.3712546,2025.520947,0,0,36.23999453,1201.485526,0,0,324.3591906,71500.83618,14034.48804,0,0,4670.169552,1370.988556,0,9121.129712,0,144.1748528,0,15528.99798,0,0,25248.30062,-18850.37934,436438.9325,340301.1581,-323667.3054,-389988.7075,-445224.5829,-32211.81835,143486.4847,527801.6559,-125635.6728,118832.6751,890599.7971,-35793.2057,343260.5461,-640047.4543,3046424.145,8882288.298,1.81E-10
31-01-2022,brand1,0,0,0,0,15777.9397,0,595.3079154,0,0,0,0,70.47961345,0,0,0,0,1602.985587,0,0,1018.753584,7798.990154,11685.89566,0,0,0,401.2290901,0,0,0,243.5416648,0,0,0,0,6919.871099,-4845.810032,450445.3885,119110.995,-62476.82176,-2659.645366,-59388.97122,-1391.708001,43553.36952,102394.1575,-11.60449478,33579.84873,244956.424,-3.179180579,120023.2117,-176300.4919,0,2585422.76,4.84E-13
31-01-2022,brand10,0,0,26.88873679,0,146.2198469,0,0.569740668,10.97967571,14.82116571,55.19760935,0,7.104259791,53.36135178,0,0,0,0,0,0,0.134773461,156.925376,61.74984039,0,0,46.77463503,12.70208958,0,849.7421349,0,0.293828603,5.507665495,79.13029517,0,0,8.854416258,-1995.023822,82366.75927,38128.03309,-29174.47216,-5420.787237,-27733.0804,-638.7070308,16553.69054,7652.79068,0,15960.92975,99016.74979,-1091.068185,38848.95836,-19549.27108,23008.52446,983354.8805,3.23E-12
31-01-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054093999,0,0,0,0,331.331426,0,0,0,0,0,149.1830249,1364.429486,0,0,0,-951.6349882,74083.97442,19725.62329,-12904.97703,-53783.49858,-11181.20371,-1340.435199,8930.366818,12918.33193,-46.94016663,8577.650091,51401.85713,-1062.632386,20114.48269,-19014.62662,11969.28862,489561.5616,5943.150057
31-01-2022,brand12,0,0,0,0,8289.507218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1481.745799,37715.40785,32874.21746,-21571.8983,-104799.4209,-16477.56233,-20.44079105,13707.5895,22009.19254,-10.38522922,12077.01115,79963.79923,-241.3132508,34077.90765,-15722.90684,10314.20646,861100.8403,101369.6301
31-01-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,265.995769,0,0,0,0,0,0,0,0,0,0,0,0,0,37.36771388,0,0,0,0,0,0,0,0,105.205904,-3929.696533,36627.96907,89378.22084,-55196.73045,120557.6085,-50913.3826,-5146.425113,36445.99088,27642.09483,-1884.049033,32609.74637,226403.6528,-3582.878322,90951.25766,-58223.95892,21486.60233,2353189.541,3.88E-13
31-01-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383087846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3231.278467,119604.3018,65053.94728,-50249.2853,176196.6751,-43337.16598,-3658.278224,29774.10512,46350.81543,0,29341.07504,162567.8876,-2266.953877,62647.18027,-80958.41234,91503.3767,1493997.14,-559.1802222
31-01-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,1030.001318,0,0,0,0,0,693.1123077,0,0,0,0,0,0,0,2.010376573,0,0,0,0,0,0,0,0,8160.137328,-1865.142217,39299.46942,49581.30434,-26678.1289,-29436.53556,-25925.96538,-2493.180259,19062.16577,15323.46382,-869.9792453,14446.95598,98444.1189,-1419.166104,50985.1557,-40265.78426,0,1458617.175,12413.11083
31-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.8460101,0,0,0,0,0,0,0,0,0,836.8580072,0,0,0,0,0,-8283.473878,131142.7892,150287.2647,-117463.2185,-85494.34576,-158843.4982,-13415.77042,63701.90063,267573.4206,-31833.7599,50757.44693,367716.2082,-13626.09586,148582.7053,-329274.8971,505667.7103,4470466.227,33746.17641
31-01-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5186.088315,0,97401.78186,-81770.94944,772010.346,0,0,45068.5869,116171.1643,0,42130.12512,248592.1271,0,94904.01811,-61531.60032,186330.4722,2517220.082,2.25E-14
31-01-2022,brand4,0,0,0,0,0,0,7455.116283,0,0,0,0,0,0,0,0,0,0,0,0,249.5895965,0,0,0,0,0,0,0,0,0,126.9447562,0,0,0,0,0,-7613.142145,243187.1846,147268.2012,-105966.6498,-143188.852,-132316.6698,-1153.612553,61839.55647,168519.7086,-38.619755,45337.40673,343790.1011,-5.118534279,143992.672,-234771.7434,561523.1895,4454081.1,8.48E-15
31-01-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.091278663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1686.650234,-50436.2094,55904.95269,-22513.46625,-59570.31841,-25168.47638,-1463.365582,17776.80299,31054.5829,-457.7858845,13739.40034,96022.86741,-3143.288356,57566.17113,-43909.2124,24466.58757,999821.9521,65628.12645
07-02-2022,brand0,0,0,0,0,0,0,640.6446269,7954.18012,0,0,0,1041.2269,2134.777643,0,0,14.57532163,1383.297344,0,0,757.4244962,98726.43702,14733.21821,0,0,5232.425007,1539.519041,0,9746.124489,0,163.8872058,0,16990.92813,0,0,28304.50852,-84411.26142,432968.0698,350430.8015,-333301.8139,-305657.4909,-458477.4506,-37149.12238,147757.6042,654597.2679,-15235.17652,197851.36,917110.0165,-49000.00623,353478.2807,-595508.9918,3645228.195,9043562.733,0.022728651
07-02-2022,brand1,0,0,0,0,16309.86026,0,802.5794438,0,0,0,0,34.55609618,0,0,0,0,1906.987111,0,0,2341.316609,9106.789997,13752.63314,0,0,0,511.2072663,0,0,0,251.4606087,0,0,0,0,8510.096568,-22367.40815,436228.3257,126432.7777,-66317.28764,11609.78557,-63039.62615,-1665.059476,46230.60605,168829.1373,-18.90087955,56415.95982,260013.9567,-4.507083993,127401.0686,-196821.8406,0,2789451.091,0.001007527
07-02-2022,brand10,0,0,30.06167822,0,180.7811349,0,0.200675768,13.92140161,14.95787517,75.19605447,0,8.554435012,59.06294397,0,0,0,0,0,0,0.162636316,213.9344831,13.07576961,0,0,58.5366435,19.16456366,0,1029.776251,0,0.394970752,6.236598822,114.0141742,0,0,11.30909967,-9197.724586,89217.05084,40423.62588,-30930.99361,335.1875499,-29402.81929,-826.2756388,17550.34653,29109.02591,0,25928.35851,104978.2988,-1076.082652,41187.95625,-45175.97825,25856.61728,1060539.831,0.00084397
07-02-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,773.0905702,0,0,0,0,0,0,2.888349347,0,0,0,0,461.3405881,0,0,3206.375812,0,3.842322628,199.3819666,2219.189367,0,0,0,-4261.078124,73398.27593,20311.33081,-13288.16097,-56605.65751,-11607.52497,-1710.863414,9195.533749,18166.1276,-44.11912667,13898.28731,52928.11836,-1006.624617,20711.7365,-26116.97538,12403.68511,509577.6498,6499.067975
07-02-2022,brand12,0,0,0,0,8739.153133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6538.29414,33994.09483,33358.36239,-21889.59181,-111481.2228,-16720.23057,-18.67671492,13909.46382,25133.01399,-1.941969744,19510.26975,81141.44151,-315.8106224,34579.77957,-21315.35051,11239.62084,875077.1074,115002.2939
07-02-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,234.5419129,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98976211,0,0,0,0,0,0,0,0,72.63602316,-17317.95074,29196.27953,90579.04564,-55938.31607,95724.35107,-51597.42008,-6036.406665,36935.65435,40021.84841,-2961.919506,53456.2134,229445.4578,-3973.468573,92173.21671,-70522.1962,22918.37002,2371156.519,0.000834609
07-02-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.044533731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14476.93496,106002.8486,67024.63212,-51771.49124,181733.1551,-45092.13522,-4921.228717,30676.05466,62373.36568,0,47731.0811,167492.5707,-2534.557026,64544.95672,-111686.8971,99872.29691,1545271.608,-945.6536784
07-02-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,1220.709916,0,0,0,0,0,644.2028415,0,0,0,0,0,0,0,1.521748001,0,0,0,0,0,0,0,0,4663.933984,-8271.69234,45450.43582,50566.03686,-27207.98227,-43964.15899,-26440.88006,-2948.797368,19440.75876,22305.17132,-1376.368981,23432.74145,100399.314,-1577.447783,51997.77006,-48498.5917,0,1439569.376,4034.807455
07-02-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.9718297,1853.834851,0,0,0,0,0,0,0,0,335.9344234,0,0,0,0,0,-37486.34827,128453.1737,156401.6599,-122242.1766,-60348.07196,-165306.0012,-15655.77592,66293.59456,339212.7579,-7214.171712,84870.36879,382676.6388,-18924.23671,154627.7509,-344154.408,608543.7169,4607618.426,92865.1746
07-02-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22633.07307,0,97752.76897,-82065.61088,774792.2836,0,0,45230.99145,119068.5055,0,66843.64827,249487.9283,0,95246.00453,-140834.5472,196901.7227,2517532.567,0.000202949
07-02-2022,brand4,0,0,0,0,0,0,11004.88331,0,0,0,0,0,0,0,0,0,0,0,0,318.0344973,0,0,0,0,0,0,0,0,0,313.0853361,0,0,0,0,0,-34996.22101,252260.5213,155677.1037,-112017.265,-42512.04776,-139871.8512,-1388.920053,65370.54819,267081.6549,-41.45275172,75397.67342,363420.2549,-7.226599806,152214.5443,-240476.2913,681500.0781,4688368.324,0.000241511
07-02-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.580492887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7836.991581,-48304.37111,59735.59346,-24056.1024,-58529.38658,-26893.03542,-2047.952004,18994.88016,50070.15533,-509.8121816,22672.47001,102602.4117,-4563.322387,61510.63958,-55176.51636,34031.51856,1079233.628,113791.2248
14-02-2022,brand0,0,0,0,0,0,0,351.6563689,7513.610362,0,0,0,1013.460957,2021.345491,0,0,9.528711707,1397.543362,0,0,965.6690231,96264.34467,13868.73027,0,0,5176.932375,1512.35546,0,9323.093158,0,3910.607493,0,16589.34576,0,0,47758.72312,-18551.57842,458815.3217,321930.0599,-306194.1829,-177950.5041,-421189.212,-34127.76257,135740.392,297845.4225,-128104.2315,326254.1647,842520.9236,-45014.80713,324729.6859,-295806.513,3095162.569,8258789.592,896587.5942
14-02-2022,brand1,0,0,0,0,13880.97211,0,334.9184475,0,0,0,0,21.79787617,0,0,0,0,1707.306396,0,0,2712.378681,7598.53174,11711.02483,0,0,0,461.8385544,0,0,0,3998.469533,0,0,0,0,7775.629335,-4782.600564,392712.0399,113002.2028,-59272.60104,-4607.45864,-56343.1157,-1488.185201,41319.6674,46965.37731,-197.8838236,92047.60662,232393.4538,-4.028309976,113867.6351,-93596.58285,0,2542310.113,179317.1695
14-02-2022,brand10,0,0,32.06960377,0,204.5285147,0,0.116172132,16.62096059,13.25570012,94.92354518,0,9.859664679,61.713625,0,0,0,0,0,0,0.125946735,238.1574913,7.539914097,0,0,71.03442373,21.6323785,0,1172.018715,0,0.215694334,6.639583258,139.1883844,0,0,13.29677252,-2035.431648,89953.55032,37392.98798,-28612.03683,-784.1420822,-27432.41313,-764.3281461,16234.5629,6044.585708,-2595.09792,42341.6302,97107.87142,-995.4066416,38100.01501,-16183.06206,24798.73879,995992.8446,39008.38944
14-02-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,863.45141,0,0,0,0,0,0,3.321253294,0,0,0,0,473.8589505,0,0,3793.181813,0,3.901131424,198.0224171,2396.56243,0,0,0,-934.2551351,69029.04453,18615.00505,-12178.38388,-50585.83667,-10916.25896,-1567.978554,8427.557448,4030.203831,-38.52338135,22511.9825,48507.76151,-922.5551253,18981.97038,-13683.30646,11618.28875,475947.7172,15088.89856
14-02-2022,brand12,0,0,0,0,8180.451366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1450.00945,31005.70196,30923.58831,-20291.90514,-100318.3033,-15499.8474,-17.31353105,12894.23407,9423.256638,-0.739738064,31744.34523,75219.05611,-292.7601049,32055.85618,-7799.180275,9909.331615,814442.1503,142796.7591
14-02-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,200.0586658,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24466822,0,0,0,0,0,0,0,0,52.46521939,-3940.459192,23374.32612,86150.31246,-53203.29193,95580.1872,-49074.63785,-5741.265174,35129.73823,9502.788333,-205.9696624,89147.71295,218227.0496,-3779.191497,87666.53881,-32271.23571,20187.02867,2244199.154,99098.7676
14-02-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947782461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3256.570179,94352.4122,63022.70499,-48680.30328,171632.0419,-43442.6208,-4627.390495,28844.43945,29835.90601,-47.83655868,78713.70456,157491.8733,-2383.222923,60691.0868,-75803.76296,97969.70108,1448461.88,24964.70122
14-02-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,1242.289972,0,0,0,0,0,600.1555055,0,0,0,0,0,0,0,1.370645625,0,0,0,0,0,0,0,0,2650.427087,-1936.81261,55906.74016,49491.53572,-26629.82725,-45512.50851,-25879.02555,-2886.137007,19027.65307,14687.00852,-97.52412277,39511.46558,98265.88251,-1543.927864,50892.84536,-39553.47249,0,1365419.059,-9801.462272
14-02-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.084946,1917.243276,0,0,0,0,0,0,0,0,657.605455,0,0,0,0,0,-8286.864831,143744.4748,144523.0969,-112957.9951,-51264.38204,-152751.1617,-14466.73406,61258.65671,200037.5233,-6470.218079,140861.4443,353612.6982,-17486.95825,142883.9147,-233909.2036,537982.2934,4234820.597,431453.2332
14-02-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5250.391739,0,94788.58336,-79577.11152,751298.0321,0,0,43859.43896,94599.63792,0,110383.4275,241922.6333,0,92357.83227,-113935.7535,179543.9828,2425138.186,96353.4284
14-02-2022,brand4,0,0,0,0,0,0,7638.338326,0,0,0,0,0,0,0,0,0,0,0,0,249.0722239,0,0,0,0,0,0,0,0,0,245.2248415,0,0,0,0,0,-7453.241343,241239.0338,138588.6164,-99721.26538,-36042.73911,-124518.2874,-1236.45998,58194.90222,66785.05602,-1700.146569,121990.0299,323528.0532,-6.43334469,135506.1379,-87480.94303,545906.1022,4177897.492,275193.5149
14-02-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857515733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1717.335191,-39083.88525,54716.41742,-22034.83157,-47102.36847,-24633.39638,-1875.876512,17398.86944,25154.60951,-1158.41158,37168.29486,93981.42815,-4179.897413,56342.31847,-34235.61356,29395.20342,997271.4869,184986.0033
21-02-2022,brand0,0,0,0,0,0,0,72.66172656,7972.227634,0,0,0,1100.732921,2138.363672,0,0,8.036644335,1560.909187,0,0,662.7017877,100979.2203,14596.3501,0,0,5662.595429,2689.573694,0,9939.342813,0,901.3834467,0,18001.78788,0,0,41618.71827,-69814.66626,468862.3313,328409.3043,-312356.7231,-191969.1126,-429666.1708,-34814.62641,138472.3369,378947.9578,-22112.27561,315463.0813,859477.7092,-45920.78633,331265.2763,-527814.8368,3084163.711,8379513.934,0.000126973
21-02-2022,brand1,0,0,0,0,13609.63872,0,79.33238725,0,0,0,0,17.4339746,0,0,0,0,1732.593267,0,0,1713.440614,7311.578091,11491.69439,0,0,0,470.7266798,0,0,0,985.2902779,0,0,0,0,7703.286073,-18404.15624,423745.4229,117876.3916,-61829.24013,-16038.98242,-58773.39562,-1552.375947,43101.93231,91191.85182,-1222.812719,90211.45788,242417.4139,-4.20206538,118779.1531,-199158.9871,0,2696042.06,0.00000232
21-02-2022,brand10,0,0,38.38319159,0,248.2467569,0,0.12307935,21.04517266,12.82611131,125.6432815,0,12.40533062,71.32603575,0,0,0,0,0,0,0.12704941,55.67343581,7.130318905,0,0,94.11924148,26.55952153,0,1447.071037,0,0.37033437,7.882490939,178.5982244,0,0,17.13129766,-7819.653067,92660.55408,38941.19324,-29796.67887,-7205.468411,-28582.88589,-795.9741021,16906.73265,20733.07575,0,41471.29556,101128.4893,-1036.620085,39677.49375,-32202.37266,24871.64359,1059842.007,0.00000026
21-02-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,937.5332766,0,0,0,0,0,0,2.633814894,0,0,0,0,522.6856037,0,0,4216.388754,0,4.517688,212.6351078,2706.098788,0,0,0,-3525.526036,70137.49713,19041.87517,-12457.65257,-51492.53357,-11217.1251,-1603.934665,8620.81404,7879.225578,-44.42939561,21822.14621,49620.11759,-943.7107047,19417.25556,-15778.67086,11941.79805,494058.8002,5996.430286
21-02-2022,brand12,0,0,0,0,8720.492601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5732.389202,29602.36598,33139.26272,-21745.81969,-105952.5532,-16610.41112,-18.55404516,13818.10565,23719.32939,0,31629.51434,80608.4998,-313.7363598,34352.65756,-19123.75154,11246.60522,873868.4803,118930.9546
