date,hierarchy,paid_media_digital_video_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_digital_search_bing_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_display_warner_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_twitch_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_hulu_spend_usd,paid_media_traditional_cinema_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_traditional_fixed_television_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_display_the_trade_desk_spend_usd,paid_media_retail_spend_usd,paid_media_digital_video_the_trade_desk_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_video_connected_ott_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_roku_spend_usd,paid_media_digital_audio_pandora_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_traditional_ooh_spend_usd,competitor_paid_media_digital_social_spend_usd,commercial_execution_socvi_nartd_percentage,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_internet_spend_usd,bottler_promo_spend_usd,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,weather_population_weighted_average_temperature_celsius,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_paid_media_traditional_television_spend_usd,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weather_population_weighted_average_precipitation_mm,macroeconomics_yoy_percentage_change_in_real_private_consumption,average_selling_price_relative_to_12_week_moving_average_ratio,varying_intercept,holiday_effect
17-01-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44339E-06,0,4.2736E-05,0,0,0,0,0,0,2.57217E-05,0,5.67802E-06,0,0,-9.73383E-05,0.001734156,0.002350082,-7.65096E-05,0,0.000867949,0.00172159,-0.002718038,0.002316206,-0.002309252,-0.000497996,-0.000201916,0.009774528,-0.000202283,0.002385759,-0.002666653,0.035783758,0.025915957
17-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36481E-06,0,0,0,0,0,0,0,5.77065E-06,0,0,0,0,0,0,0,-5.64093E-05,0.001740831,0.00249977,-0.000141472,0.0021041,0.000745326,0.001652695,-0.003097385,0.002516514,-0.003524056,-0.000306909,-0.001351334,0.013852708,-0.000228988,0.001808533,-0.003166332,0.030907572,0.012916895
17-01-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001331576,0.001688489,0,0.000818155,0,0.001277657,-0.002904922,0.001691172,0,0.005656257,0,0.006401431,-0.000170802,0.001315648,-0.002512091,0.026977055,0.012013533
17-01-2022,brand4,0,0,0,0,0,0,0,0,0,0,5.29924E-05,0,0,0,0,0,0,0,0,1.58238E-06,0,0,0,0,0,0,0,1.67007E-06,0,0,0,0,0,0,0,-2.21586E-08,0.001750982,0.002236724,-1.25087E-05,0.002212011,0.00111493,0.002123545,-0.003481714,0.002225728,-0.003614107,-0.000342983,-1.45503E-05,0.013501269,-0.000216077,0.001541003,-0.003384128,0.027298144,0.014665306
17-01-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71241E-08,0,0,0,0,0,0,0,-1.00141E-05,0.000544503,0.00068013,-5.66672E-06,9.6413E-05,-0.000277255,0.000756704,-0.000703375,0.000674167,-0.000703503,-0.000200599,-2.69453E-05,0.002343963,-5.57969E-05,0.000526975,-0.000694659,0.007412194,0.008662641
24-01-2022,brand0,0.000202391,0,0,0,0,0,0,0.000339814,0,0,5.53369E-05,0,0,0,0,0.000110215,0,0,0,2.36788E-06,8.42282E-05,3.01779E-05,0,0.000221,0.000116434,0,0.000147874,1.19438E-05,0,0,0,6.88427E-06,2.93308E-05,4.54184E-05,0.000168206,-0.000218152,0.004831432,0.006154618,-0.000365836,0.012301097,0.002263703,0.00234564,-0.009791582,0.006222933,-0.010435179,-0.001502523,-0.006269461,0.035553031,-0.000790783,0.004226243,-0.009263717,0.081691914,1.75324E-09
24-01-2022,brand1,0,0,0,0,0,0,0,0,0,7.1813E-05,1.73731E-05,0,0,0,0,0,0,0,0,1.68313E-06,0,0,0,0,0,0,0,5.91354E-06,0,0,0,0,4.47863E-06,7.66129E-06,0,-1.42891E-08,0.00124837,0.001629409,-1.42163E-05,0,0.002377182,0.000641643,-0.001854602,0.001625509,-0.001517596,5.02727E-05,-5.71271E-06,0.008037349,-0.000190846,0.001247169,-0.001831806,0.019444443,3.58072E-07
24-01-2022,brand10,7.74393E-06,6.13216E-06,0,0,0,2.3547E-06,0,7.25706E-06,0,1.18476E-05,9.33939E-07,0,1.96863E-06,0,0,1.29097E-05,0,0,0,2.0357E-07,9.05326E-06,0,0,8.95339E-07,7.04317E-06,3.45856E-06,2.24442E-06,6.20694E-08,0,0,0,0,2.22976E-06,0,2.97777E-05,-2.3606E-05,0.000326042,0.000391369,-2.8069E-06,6.67785E-05,0.000224499,0.000443649,-0.000681905,0.000394589,-0.000502862,-3.07105E-05,0,0.001701094,-5.48402E-05,0.000294377,-0.00063874,0.003287292,2.23563E-07
24-01-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3615E-08,0,0,0,0,0,0,0,-0.000157377,0.001168436,0.001264802,-3.67705E-05,0.000244341,0.001369054,0.000516898,-0.002194648,0.001282382,-0.001504105,-0.003035212,-3.23448E-05,0.005732563,-0.000182474,0.000788638,-0.00217402,-0.000217891,3.98619E-05
24-01-2022,brand12,0,0,0,0,0,0,0,0,0,2.41814E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69996E-06,0.000616857,0.000826009,-5.92655E-07,6.32898E-05,0.000243616,0.000272382,-0.000804031,0.000813668,-0.000554035,-0.001097186,-5.66194E-09,0.002402286,-9.0532E-05,0.000700666,-0.000784152,0.008332028,4.5004E-06
24-01-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34928E-06,0,1.66279E-06,0,0,0,0,0,0,0,0,3.66986E-06,0,0,-0.000194297,0.002473182,0.003559344,-0.000120426,0.000214764,0.000475666,0.001321361,-0.00394195,0.003499779,-0.003154341,0.001831683,-0.000388233,0.012044896,-0.000438724,0.004652505,-0.003812002,0.089241976,2.85038E-08
24-01-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07064E-08,0,0,0,0,0,0,0,-0.000131007,0.002044354,0.002743782,-3.30146E-05,0.0011558,0.001714844,0.00193205,-0.003606812,0.002716448,-0.002819462,0.002416926,0,0.011024642,-0.000371335,0.002166234,-0.003586163,0.041191019,2.60341E-07
24-01-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68736E-07,0,5.28228E-05,0,0,0,0,0,0,3.21315E-05,0,3.47469E-06,0,0,-0.000116406,0.002073853,0.002810429,-9.14967E-05,0,0.000947507,0.001456295,-0.003250462,0.002769918,-0.002774522,-0.000481051,-0.000303664,0.011689217,-0.000329194,0.002853095,-0.003209749,0.042637865,2.05656E-08
24-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65522E-06,0,0,0,0,0,0,0,4.95278E-06,0,0,0,0,0,0,0,-0.000103681,0.003199659,0.004594595,-0.000260027,0.003826364,0.001228376,0.001600738,-0.005693016,0.00462537,-0.00647724,-0.00057363,-0.001160499,0.025461372,-0.000572747,0.003324096,-0.005839902,0.058213346,3.0534E-09
24-01-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001811731,0.002297344,0,0.001059757,0,0.001108587,-0.003952412,0.002300994,0,0.007695854,0,0.008709732,-0.000316244,0.001790059,-0.003496075,0.036950726,7.45288E-09
24-01-2022,brand4,0,0,0,0,0,0,0,0,0,0,7.39099E-05,0,0,0,0,0,0,0,0,9.97209E-07,0,0,0,0,0,0,0,3.71613E-06,0,0,0,0,0,0,0,-2.99211E-08,0.002364376,0.003020281,-1.68906E-05,0.003065666,0.001507218,0.001889365,-0.00470141,0.003005434,-0.004901012,-0.000648556,-2.13039E-05,0.018230963,-0.000397052,0.002080838,-0.004615593,0.038223259,1.88101E-08
24-01-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44103E-08,0,0,0,0,0,0,0,-1.62416E-05,0.000883115,0.001103084,-9.19069E-06,0.000170944,-0.000411618,0.000714962,-0.001140785,0.001093413,-0.001140993,-0.000381339,-5.95632E-05,0.003801609,-0.000123149,0.000854686,-0.001132448,0.012370278,5.18234E-07
31-01-2022,brand0,0.000203684,0,0,0,0,0,0,0.000331828,0,0,2.55297E-05,0,0,0,0,0.00011047,0,0,0,1.5457E-06,8.42417E-05,3.73799E-05,0,0.000258068,0.000122987,0,0.000131425,8.19521E-06,0,0,0,2.56197E-06,2.94339E-05,5.544E-05,0.000169814,-0.001191568,0.004657579,0.005933151,-0.000503708,0.011498768,0.002043781,0.001257769,-0.009510943,0.005999008,-0.010059681,-0.001781672,-0.0154253,0.034273695,-0.000335453,0.004074167,-0.008873064,0.07925273,5.40493E-14
31-01-2022,brand1,0,0,0,0,0,0,0,2.80959E-05,0,8.14769E-05,8.8779E-06,0,0,0,0,0,0,0,0,1.19006E-06,0,8.53895E-06,0,2.48219E-05,0,0,0,4.39289E-06,0,0,0,0,1.9468E-06,2.50734E-05,3.41225E-05,-9.2545E-08,0.001301954,0.001699349,-2.17341E-05,0,0.00226526,0.000361848,-0.0019489,0.00169528,-0.001582736,-2.30156E-05,-1.04348E-06,0.008382337,-8.75842E-05,0.001300701,-0.001907022,0.020300049,1.59218E-09
31-01-2022,brand10,1.01539E-05,8.01911E-06,0,0,0,2.1241E-06,0,1.68547E-05,0,1.67652E-05,3.15213E-07,0,2.57577E-06,0,0,1.68322E-05,0,0,0,1.28656E-07,1.17548E-05,4.34539E-06,0,1.17516E-06,9.21445E-06,4.51033E-06,2.93711E-06,5.14447E-08,0,0,0,0,2.91171E-06,0,1.84444E-05,-2.53017E-05,0.000410395,0.000492624,-7.86024E-06,7.35332E-05,0.000300291,0.000369344,-0.000864846,0.000496677,-0.000632961,-2.5883E-05,0,0.002141199,-3.03751E-05,0.000370538,-0.000810198,0.004324163,1.48514E-09
31-01-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239042,0,0,0,0,0,0,0,0,0,-0.000239042,0
31-01-2022,brand12,0,0,0,0,0,0,0,0,0,1.00938E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.616E-06,0.000227763,0.000304988,-1.75214E-07,2.12904E-05,9.78484E-05,0.000134821,-0.000299128,0.000300431,-0.000204567,-0.000422752,-3.63699E-07,0.000886998,-1.47092E-05,0.000258707,-0.000291226,0.002998989,5.02671E-07
31-01-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4518E-07,0,1.01041E-06,0,0,0,0,0,0,0,0,2.24118E-06,0,0,-0.000200458,0.001949985,0.002806372,-0.000156543,0.000165322,0.000374035,0.000739714,-0.003131647,0.002759408,-0.002487047,0.001269057,-0.000235889,0.009630046,-0.000152215,0.003668277,-0.003051823,0.068985134,5.89915E-12
31-01-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34021E-07,0,0,0,0,0,0,0,-0.00016447,0.002020058,0.002711174,-0.000138344,0.000966476,0.001445169,0.001313057,-0.003591019,0.002684165,-0.002801382,0.002346014,0,0.01089362,-0.00016146,0.002140489,-0.003547264,0.041006606,1.22321E-09
31-01-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13275E-06,0,9.99557E-05,0,0,0,0,0,0,8.0105E-05,0,7.81825E-05,0,0,-0.000255053,0.003522878,0.00477411,-0.000258734,0,0.001305694,0.000972968,-0.00556354,0.004705292,-0.004713113,-0.000808231,-0.000397514,0.019856612,-0.000246071,0.004846587,-0.005506989,0.072540061,8.59977E-12
31-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53226E-06,0,0,0,0,0,0,0,1.99401E-06,0,0,0,0,0,0,0,-0.000229606,0.001159798,0.001665429,-0.000135298,0.001296671,0.000413875,0.000900048,-0.002079254,0.001676584,-0.002347841,-0.000307256,-0.001717648,0.009229126,-9.13548E-05,0.001204904,-0.002110321,0.020752837,1.80976E-13
31-01-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001713737,0.002173083,0,0.000967942,0,0.000696958,-0.003767029,0.002176536,0,0.007279594,0,0.008238633,-0.000131632,0.001693237,-0.003319657,0.034898942,2.02373E-12
31-01-2022,brand4,0,0,0,0,0,0,0,0,0,0,6.31857E-05,0,0,0,0,0,0,0,0,1.29028E-06,0,0,0,0,0,0,0,3.51787E-06,0,0,0,0,0,0,0,-1.72043E-07,0.002189179,0.002796482,-2.39625E-05,0.002758731,0.001384953,0.001333908,-0.004386107,0.002782735,-0.004537854,-0.000813773,-4.09482E-06,0.016880074,-0.000161772,0.001926651,-0.004268064,0.036177866,5.99047E-12
31-01-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525898,0,0,0,0,0,0,0,0,0,-0.000525898,0
07-02-2022,brand0,0.000190272,0,0,0,0,0,0,0.000410532,0,0,2.75072E-05,0,0,0,0,0.000102844,0,0,0,1.58853E-06,7.82368E-05,3.65453E-05,0,0.000249915,0.000116033,0,0.000117107,1.75465E-05,0,0,0,8.10609E-07,2.74308E-05,5.40593E-05,0.000158141,-0.001427828,0.004198176,0.005347932,-0.00050848,0.01204335,0.001774714,0.002345963,-0.008572827,0.005407293,-0.00906744,-0.001222285,-0.001637306,0.030893095,-0.001314842,0.00367231,-0.007681292,0.071851008,2.88856E-08
07-02-2022,brand1,0,0,0,0,0,0,0,4.75015E-05,0,0.000103763,1.28598E-05,0,0,0,0,0,0,0,0,1.62072E-06,0,1.33437E-05,0,3.87144E-05,0,0,0,1.28149E-05,0,0,0,0,1.08556E-06,3.63432E-05,5.30721E-05,-1.52206E-07,0.001603248,0.002092606,-3.01662E-05,0,0.002544995,0.000761241,-0.002399907,0.002087596,-0.001949007,0.000116552,-1.97168E-06,0.010322149,-0.000469,0.001601705,-0.002254678,0.025102178,3.87501E-06
07-02-2022,brand10,2.22011E-05,1.75053E-05,0,0,0,3.69277E-06,0,4.23551E-05,0,3.71453E-05,4.54728E-07,0,5.62175E-06,0,0,3.66135E-05,0,0,0,3.59333E-07,2.54739E-05,1.16194E-05,0,2.57406E-06,2.01058E-05,9.81698E-06,6.41759E-06,1.54807E-07,0,0,0,0,6.3439E-06,0,2.11409E-05,-4.98018E-05,0.000868348,0.001042334,-2.02936E-05,0.000164918,0.000649141,0.000577831,-0.001829913,0.00105091,-0.001339273,3.19404E-06,0,0.004530526,-0.00027948,0.000784016,-0.001724149,0.009776284,2.07668E-06
07-02-2022,brand11,2.81772E-05,0,0,0,0,0,0,0,0,0,0,0,7.20138E-06,0,0,2.08743E-05,0,0,0,1.65812E-07,1.43944E-05,0,0,0,8.50562E-06,0,0,2.12449E-07,0,0,0,0,0,0,0,-8.45596E-05,0.000818941,0.000886482,-7.96365E-05,0.00014442,0.000869574,0.000463237,-0.001549883,0.000898804,-0.001067349,-0.002295097,-8.50334E-06,0.004017875,-0.000244726,0.000552746,-0.001572844,-0.000205111,0.000196251
07-02-2022,brand12,0,0,0,0,0,0,0,0,0,2.85001E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25505E-05,0.00061294,0.000820764,-4.24579E-07,6.15299E-05,0.000233897,0.000291376,-0.000804994,0.000808501,-0.000550517,-0.001192655,-1.80366E-07,0.002387031,-0.000172134,0.000696217,-0.000797161,0.008342863,8.28706E-06
07-02-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23539E-07,0,9.69199E-07,0,0,0,0,0,0,0,0,2.14759E-06,0,0,-0.000248309,0.002207286,0.003176673,-0.000205087,0.000196959,0.00033301,0.001336006,-0.003544868,0.003123512,-0.002815213,0.001125486,-0.00041421,0.010973866,-0.000749248,0.004152306,-0.003474229,0.07670159,2.4856E-07
07-02-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11228E-07,0,0,0,0,0,0,0,-0.000167887,0.001900186,0.00255029,-0.000169914,0.000963098,0.001169394,0.001970996,-0.003377924,0.002524884,-0.00266124,0.002209217,0,0.010247183,-0.000660446,0.002013471,-0.003382385,0.038830944,2.40281E-06
07-02-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82726E-07,0,6.41887E-05,0,0,0,0,0,0,5.42906E-05,0,5.9076E-05,0,0,-0.00017014,0.002156211,0.002922039,-0.000183653,0,0.000906245,0.001535984,-0.003405217,0.002879919,-0.002884705,-0.000724437,-0.000377426,0.012153427,-0.000654932,0.002966399,-0.003375845,0.043601771,6.74458E-08
07-02-2022,brand19,0,0,0,0,0,0,0,3.82622E-06,0,0,0,0,0,0,0,0,0,0,0,1.86731E-06,0,0,0,0,0,0,0,1.33104E-06,0,0,0,0,0,0,0,-0.000567661,0.002148628,0.003085352,-0.000281067,0.002777896,0.000721654,0.001448063,-0.003852,0.003106018,-0.004349582,-0.000386088,-0.000692935,0.017097764,-0.000735955,0.00223219,-0.003789516,0.039712421,4.40904E-08
07-02-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001906292,0.00241725,0,0.001133699,0,0.001187068,-0.004190291,0.002421091,0,0.008097528,0,0.009164324,-0.000636722,0.001883488,-0.003943068,0.038890856,1.22665E-07
07-02-2022,brand4,0,0,0,0,0,0,0,0,0,0,0.000100216,0,0,0,0,0,0,0,0,3.42858E-06,0,0,0,0,0,0,0,4.9165E-06,0,0,0,0,0,0,0,-2.67039E-07,0.002544167,0.003249948,-3.17175E-05,0.003680918,0.0015794,0.002009276,-0.00509734,0.003233972,-0.005273694,-0.000265616,-4.83201E-06,0.019617276,-0.000817538,0.002239069,-0.004708618,0.043388192,3.2187E-07
07-02-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29286E-07,0,0,0,0,0,0,0,-0.000170954,0.000706899,0.000882976,-4.26994E-05,0.000172905,-0.000290323,0.000700122,-0.00092009,0.000875234,-0.00091332,-0.000316059,-4.75502E-05,0.00304304,-0.000188626,0.000684143,-0.000872596,0.009854511,1.23433E-06
14-02-2022,brand0,0.000171193,0,0,0,0,0,0,0.000400281,0,0,1.54554E-05,0,0,0,0,9.22654E-05,0,0,0,3.46315E-05,6.99964E-05,3.36083E-05,0,0.000363473,0.000104807,0,0.000103552,2.07737E-05,0,0,0,4.70246E-07,2.46311E-05,4.95558E-05,0.000141621,-0.001245404,0.003661806,0.004664665,-0.000443515,0.009709154,0.001785606,0.003954532,-0.007477538,0.004716442,-0.007908958,-0.000675635,-0.013071369,0.026946105,-0.000274365,0.003203125,-0.00674753,0.063015899,0.011434235
14-02-2022,brand1,0,0,0,0,0,0,0,3.07415E-05,0,6.0436E-05,4.80692E-06,0,0,0,0,0,0,0,0,2.30889E-05,0,8.25075E-06,0,2.47327E-05,0,0,0,9.94607E-06,0,0,0,0,4.47596E-07,2.20116E-05,3.2641E-05,-8.70695E-08,0.000917142,0.00119708,-1.72567E-05,0,0.001466411,0.001031852,-0.001372872,0.001194214,-0.001114934,-2.96051E-05,-1.32122E-05,0.005904808,-6.41844E-05,0.000916259,-0.001306798,0.014203939,0.018510363
14-02-2022,brand10,1.18739E-05,9.35392E-06,0,0,0,1.67713E-06,0,2.35389E-05,0,1.98084E-05,1.92369E-07,0,3.00171E-06,0,0,1.94856E-05,0,0,0,9.85971E-08,1.35107E-05,6.5296E-06,0,1.37985E-06,1.07308E-05,5.23004E-06,3.43269E-06,4.93586E-08,0,0,0,0,3.3821E-06,0,8.21498E-06,-2.59092E-05,0.000451754,0.000542269,-1.05577E-05,8.89566E-05,0.000368098,0.000692407,-0.000952004,0.000546731,-0.000702744,-4.20243E-06,-0.000156641,0.002392471,-3.47841E-05,0.00040788,-0.000901459,0.005018994,0.00831165
14-02-2022,brand11,1.57881E-05,0,0,0,0,0,0,0,0,0,0,0,3.89966E-06,0,0,1.32934E-05,0,0,0,9.26104E-08,8.95973E-06,0,0,0,4.60816E-06,0,0,1.27591E-07,0,0,0,0,0,0,0,-4.21884E-05,0.000408585,0.000442283,-3.97321E-05,7.36418E-05,0.000445203,0.000577758,-0.000773266,0.00044843,-0.000546444,-0.001116542,-4.04196E-06,0.002017366,-2.921E-05,0.000275775,-0.000787247,-0.000207909,0.004059468
14-02-2022,brand12,0,0,0,0,0,0,0,0,0,1.03949E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46075E-06,0.000217854,0.00029172,-1.50906E-07,2.0799E-05,8.17948E-05,0.000302893,-0.000286115,0.000287361,-0.000195667,-0.000411487,-2.63422E-08,0.00084841,-1.46365E-05,0.000247453,-0.000282651,0.002888569,0.002697788
14-02-2022,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70324E-07,0,6.65513E-07,0,0,0,0,0,0,0,0,1.47352E-06,0,0,-0.000192392,0.001710223,0.002461312,-0.000158903,0.000141329,0.000217187,0.002073937,-0.002746593,0.002420123,-0.00218125,0.000915484,-2.34647E-05,0.008502641,-0.00013888,0.003217241,-0.002664242,0.058012545,0.03368409
14-02-2022,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79937E-08,0,0,0,0,0,0,0,-0.000108087,0.001223355,0.001641897,-0.000109392,0.000646861,0.000712672,0.002536016,-0.002174734,0.00162554,-0.001755468,0.001428553,-5.36971E-06,0.006597217,-0.000101722,0.001296288,-0.002200967,0.024750838,0.006976373
14-02-2022,brand18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30849E-07,0,4.27698E-05,0,0,0,0,0,0,3.67017E-05,0,4.10154E-05,0,0,-0.000110248,0.00139719,0.001893434,-0.000119004,0,0.000738013,0.002002006,-0.002206526,0.001866141,-0.001869243,-0.000496506,-1.77052E-05,0.007875226,-0.000101527,0.001922179,-0.002183999,0.027626307,-0.000925546
14-02-2022,brand19,0,0,0,0,0,0,0,4.15526E-06,0,0,0,0,0,0,0,0,0,0,0,3.94683E-06,0,0,0,0,0,0,0,5.13291E-06,0,0,0,0,0,0,0,-0.000443233,0.001677661,0.00240906,-0.000219459,0.0020751,0.000682374,0.00215769,-0.003007662,0.002425196,-0.003396177,-0.000277131,-0.000525136,0.013350027,-0.000137472,0.001742906,-0.002996699,0.031187827,0.009763822
14-02-2022,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001357305,0.001721114,0,0.000759067,0,0.001707185,-0.002983542,0.001723849,0,0.005765547,0,0.00652512,-0.000108457,0.001341068,-0.002829641,0.02746917,0.017179613
14-02-2022,brand4,0,0,0,0,0,0,0,0,0,0,5.63812E-05,0,0,0,0,0,0,0,0,2.13489E-06,0,0,0,0,0,0,0,3.04706E-06,0,0,0,0,0,0,0,-1.88847E-07,0.001799207,0.002298328,-2.24303E-05,0.002342291,0.00119984,0.002719435,-0.003604783,0.00228703,-0.003729499,-0.000178893,-0.000157432,0.013873123,-0.000138314,0.001583445,-0.003391361,0.031122374,0.023725129
14-02-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10155E-08,0,0,0,0,0,0,0,-8.98787E-05,0.000371651,0.000464223,-2.24492E-05,8.57227E-05,-0.00013483,0.000803272,-0.000483736,0.000460153,-0.000480177,-0.000145992,-6.20152E-05,0.001599874,-2.37247E-05,0.000359687,-0.000466678,0.004952064,0.002904826
21-02-2022,brand0,0.000262469,0,0,0,0,0,0,0.000627283,0,0,4.6878E-06,0,0,0,0,0.000141129,0,0,0,1.18143E-05,0.000106733,8.25422E-05,0,0.000457935,0.000160811,0,0.000156935,1.92844E-05,0,0,0,5.57933E-07,3.77029E-05,7.66937E-05,0.000216152,-0.001857507,0.005461544,0.006957298,-0.000661498,0.014144954,0.002667837,0.004946911,-0.011152668,0.007034523,-0.011796127,-0.001065639,-0.00329881,0.040189827,-0.001509598,0.004777426,-0.010482757,0.095477623,5.90157E-10
21-02-2022,brand1,0,0,0,0,0,0,0,6.39689E-05,0,0.000117041,1.8607E-06,0,0,0,0,0,0,0,0,1.03536E-05,0,1.66325E-05,0,4.91554E-05,0,0,0,1.17365E-05,0,0,0,0,6.88194E-07,4.37094E-05,6.54526E-05,-1.67008E-07,0.00175917,0.002296121,-3.31E-05,0,0.002909498,0.001530564,-0.002633308,0.002290624,-0.002138556,-0.000189502,-0.000150126,0.011326019,-0.000454164,0.001757477,-0.002659207,0.027632602,9.62053E-07
21-02-2022,brand10,1.42758E-05,1.12402E-05,0,0,0,1.77471E-06,0,1.54652E-05,0,2.35593E-05,1.94711E-07,0,3.603E-06,0,0,2.33139E-05,0,0,0,1.61404E-07,1.61133E-05,8.046E-06,0,1.66323E-06,1.28725E-05,6.26658E-06,4.12932E-06,6.44527E-08,0,0,0,0,4.05418E-06,0,7.70592E-06,-3.04085E-05,0.000530205,0.000636439,-1.23911E-05,0.000100549,0.000427329,0.000720193,-0.001117328,0.000641676,-0.000825206,-4.35202E-05,0,0.002807947,-0.000150603,0.000478713,-0.001058423,0.006099828,3.34826E-07
21-02-2022,brand11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239042,0,0,0,0,0,0,0,0,0,-0.000239042,0
