date,hierarchy,paid_media_traditional_flex_television_spend_usd,paid_media_traditional_other_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_video_twitch_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_retail_spend_usd,paid_media_digital_video_netflix_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_other_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_connected_ott_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_display_google_spend_usd,weather_population_weighted_average_temperature_celsius,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,bottler_promo_spend_usd,competitor_paid_media_digital_internet_spend_usd,commercial_execution_socvi_nartd_percentage,average_selling_price_relative_to_12_week_moving_average_ratio,average_selling_price_vs_competitor_average_selling_price_ratio,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,weather_population_weighted_average_precipitation_mm,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_social_spend_usd,varying_intercept,holiday_effect
31-01-2022,brand1,0,0,0,0,0,2.49537E-05,0,0,0.000286668,0,0,0,0,0,0,0,2.36624E-05,0,0,0,0,0,0,0,0.000101788,0,0,0,0,0.000225438,0,0.002725782,5.86105E-05,-0.006149887,0.001674074,-8.22111E-07,0.003100307,-0.003669579,-0.000666867,0.013699731,-0.004048008,0.002936748,0,0.001697257,-0.000132755,0.00289486,-0.0011385,0.035292422,1.42804E-07
31-01-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296397,-9.95784E-05,-0.00056372,0,-3.17465E-05,0.000375439,-0.000390358,-0.000277838,0.00101042,-0.000477009,0.000354034,0,0.00022151,-1.48635E-05,0.000351779,-1.12769E-05,0.004433943,4.6313E-05
31-01-2022,brand17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001610201,0.00284384,-0.001951051,0,-1.75784E-08,0.001797632,-0.002885494,0.000693663,0.006193999,-0.002964414,0.001692642,0,0.000999599,-7.36706E-05,0.001651275,-4.17136E-05,0.012323759,6.03262E-07
31-01-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001117295,-0.000431574,-0.002039036,0,0,0.001428403,-0.001412171,-8.00794E-05,0.003831836,-0.00166946,0.001318187,0,0.000869984,-5.24771E-05,0.001314599,0,0.018430422,1.60059E-07
31-01-2022,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003494077,0.000163157,-0.008890388,0.003476702,-1.16012E-06,0.004752119,-0.004856027,-0.001680683,0.02021485,-0.005954562,0.004549901,0,0.002837269,-0.000173065,0.004508555,-0.001625976,0.059272786,7.25464E-10
31-01-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-01-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001692631,0.000146169,-0.004392881,0,-1.18783E-05,0.002319038,-0.002537553,0.000470683,0.009029947,-0.003086786,0.002206408,-7.13611E-05,0.001331718,-9.624E-05,0.002162262,-0.005563057,0.027130534,3.70964E-08
31-01-2022,brand8,0.000287107,0,0,0,0,9.48031E-06,0,0,0,0,0,0,0,0,0,0.000396436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003210386,0.001681563,-0.005844229,0,0,0.003995086,-0.004268084,-0.000331234,0.015878087,-0.004740208,0.003737168,0,0.002121495,-0.000142558,0.003647755,0,0.04346216,8.3204E-08
07-02-2022,brand0,5.29155E-05,0,9.83626E-05,0,0,4.65089E-05,0,0,0.00104396,0,0,0,0,0,0,0.000240651,1.743E-05,0,0,0,0,0,0,0.000112842,0,0,0,0,0.000256193,0.000157825,0,0.010279435,0.000307493,-0.014231605,0,0,0.00860649,-0.00805391,-0.003766516,0.037670685,-0.0093445,0.008071334,0,0.004513836,-0.002471891,0.007910656,0,0.094362174,1.49761E-08
07-02-2022,brand1,0,0,0,0,0,3.94521E-05,0,0,0.000917321,0,0,0,0,0,0,0,1.32949E-05,0,0,0,0,0,0,0,8.17411E-05,0,0,0,0,0.000120403,0,0.007290777,0.000155393,-0.012136282,0.00106019,0,0.006118194,-0.007228654,-0.001044285,0.02703526,-0.0079884,0.005795423,0,0.003349393,-0.002162353,0.005712761,0,0.070045314,1.50173E-05
07-02-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844004,-0.000210111,-0.001184324,0,0,0.000788764,-0.000832907,-0.000595971,0.002122799,-0.001002152,0.000743793,0,0.000465371,-0.000257741,0.000739056,0,0.009342022,0.000593616
07-02-2022,brand17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001532331,0.001975085,-0.001369862,0,0,0.001262145,-0.001942484,0.000483447,0.0043489,-0.00208136,0.001188429,0,0.000701833,-0.000426932,0.001159385,0,0.008541634,3.14525E-05
07-02-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003169843,-0.000817938,-0.004268063,0,0,0.002989899,-0.00288548,-3.45408E-05,0.008020709,-0.003494474,0.002759197,0,0.001821029,-0.000906634,0.002751688,0,0.038245038,3.5856E-05
07-02-2022,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004671671,0.00019523,-0.008769935,0.001055638,0,0.004687734,-0.004830549,-0.001524377,0.019940965,-0.005873885,0.004488256,0,0.002798827,-0.001409103,0.00444747,0,0.058286753,1.08462E-06
07-02-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001566043,0.000114853,-0.002998655,0,0,0.001583015,-0.0017446,0.000355426,0.006163995,-0.002107092,0.001506131,-0.000118109,0.000909053,-0.000542237,0.001475997,0,0.018269044,4.8584E-06
07-02-2022,brand8,0.000488008,0,0,0,0,3.36051E-06,0,0,0,0,0,0,0,0,0,0.000559414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005743867,0.002293365,-0.007714543,0,0,0.005273623,-0.005609894,-0.000316325,0.020959511,-0.006257204,0.004933165,0,0.002800431,-0.001553217,0.004815136,0,0.056856028,1.99641E-05
14-02-2022,brand0,9.39479E-05,0,7.22608E-05,0,0.000143586,2.9569E-05,0,0,0.000170657,0,0.00013803,0,0,7.6888E-05,0.000112541,0.000182938,6.65759E-06,0,0,0,0,0,0,8.20877E-05,0,0,0,0,0.000181904,5.7329E-05,0,0.005457789,0.000168731,-0.008381575,0,0,0.005068714,-0.0047238,-0.002377823,0.022185808,-0.005503359,0.004753539,0,0.002658382,-0.001146966,0.004658909,0,0.055565178,0.044683569
14-02-2022,brand1,0,0,0,0,0,1.30373E-05,0,0,7.31285E-05,0,0,0,0,0,0,0,2.59371E-06,0,0,0,0,0,0,0,1.73543E-05,0,0,0,0,2.14656E-05,0,0.00201619,5.41267E-05,-0.003722781,0.00047718,0,0.001876744,-0.002210287,-0.000401705,0.008293014,-0.002450426,0.001777735,0,0.00102742,-0.000522586,0.001752378,0,0.021673798,0.011246554
14-02-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392615,-0.000107523,-0.000611107,0,0,0.000406999,-0.00043543,-0.000316499,0.001095357,-0.000517107,0.000383795,0,0.00024013,-0.00010478,0.00038135,0,0.004834018,0.006592282
14-02-2022,brand17,0,0,0,0,0,8.13868E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001791887,0.002493634,-0.001776884,0,0,0.001637161,-0.002456942,0.000642317,0.005641072,-0.002699786,0.001541543,0,0.000910366,-0.000436306,0.001503869,0,0.010976835,0.025920073
14-02-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001412647,-0.000391818,-0.002109846,0,0,0.001478007,-0.001393085,-2.16902E-05,0.003964905,-0.001727435,0.001363964,0,0.000900196,-0.000353103,0.001360251,0,0.018699191,0.023310719
14-02-2022,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002643666,0.000131114,-0.005504969,0.001013901,0,0.002942534,-0.003044015,-0.001099825,0.012517128,-0.003687092,0.00281732,0,0.00175685,-0.000696868,0.002791718,0,0.036439434,0.028202255
14-02-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471879,3.59467E-05,-0.001002254,0,0,0.000529098,-0.00057166,0.000114452,0.00206022,-0.000704263,0.000503401,-2.20778E-05,0.000303837,-0.000142787,0.000493329,0,0.006020433,0.007296139
14-02-2022,brand8,0.000249404,0,0,0,0,9.63729E-07,0,0,0,0,0,0,0,0,0,0.000280538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002471731,0.001034617,-0.003682402,0,0,0.002517272,-0.002637031,-0.000171582,0.010004656,-0.002986767,0.00235476,0,0.001336737,-0.000584121,0.002298421,0,0.02692874,0.025573664
21-02-2022,brand0,0.000122785,0,9.00908E-05,6.39137E-05,0.000191976,5.80615E-05,0,0,0.000118937,0,0.00018826,0,0,0.000112034,0.00017178,0.000233146,6.10936E-06,0,0,0,0,0,0,0.000101792,0,0,0,0,0.000223835,5.07198E-05,0,0.006806343,0.000109851,-0.009678259,0,0,0.005852877,-0.005550857,-0.002820649,0.025618098,-0.006354764,0.005488942,0,0.003069652,-0.00546623,0.005379672,0,0.064299967,1.01845E-08
21-02-2022,brand1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-2022,brand17,0,0,0,0,0,8.54254E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004586073,0.005898752,-0.004210794,0,0,0.003879683,-0.00599803,0.001479185,0.013368004,-0.006397853,0.003653091,0,0.002157352,-0.004267382,0.003563813,0,0.025877433,9.66818E-05
21-02-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-2022,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009101151,0.00032648,-0.017547659,0.005992506,0,0.009379632,-0.009756815,-0.00342708,0.03989964,-0.011752987,0.008980498,0,0.00560014,-0.009168131,0.00889889,0,0.11559571,2.17019E-06
21-02-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-2022,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-2022,brand0,0.000150841,0,0.000108828,9.12733E-05,0.000232503,2.1403E-05,0,0,0.000103617,0,0.000229481,0,0,0.000139352,0.00021825,0.000285682,6.05141E-06,0,0,0,0,0,0,0.000122383,0,0,0,0,0.000267715,4.90332E-05,0,0.006975778,0.000128281,-0.011139415,0,-0.000314425,0.006736503,-0.007339921,-0.002846887,0.029485738,-0.00738178,0.006317624,-0.003515441,0.003533086,-0.00201893,0.006191858,-0.001441174,0.074334376,2.29183E-13
28-02-2022,brand1,0,0,0,0,0,1.51027E-05,0,0,6.95124E-05,0,0,0,0,0,0,0,3.50708E-06,0,0,0,0,0,0,0,2.51787E-05,0,0,0,0,2.80377E-05,0,0.00408644,7.44816E-05,-0.007845887,0.002070336,-0.000204758,0.003955302,-0.005492168,-0.000890751,0.017477808,-0.0052121,0.003746636,-0.00235473,0.002165322,-0.001458701,0.003693197,-0.000920894,0.046806411,1.83695E-07
28-02-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000964316,-0.000281203,-0.00156074,0,-9.79215E-06,0.001039458,-0.001199404,-0.000851203,0.002797492,-0.001332877,0.000980195,0,0.000613281,-0.000354428,0.000973951,-1.9844E-05,0.01240398,0.00013356
28-02-2022,brand17,0,0,0,0,0,7.02291E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001201284,0.001825769,-0.001238668,0,-4.20903E-08,0.001141267,-0.002245063,0.000331266,0.003932399,-0.001899423,0.001074612,0,0.000634618,-0.000402829,0.001048349,0,0.007606497,3.85066E-07
28-02-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001854403,-0.000552814,-0.002906555,0,0,0.002017474,-0.002277971,-0.000129869,0.00541208,-0.002379741,0.001861805,0,0.001228764,-0.000638362,0.001856738,0,0.024856006,2.26302E-07
28-02-2022,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005822426,0.000226042,-0.012607042,0.004309902,-0.000321166,0.006738757,-0.008500544,-0.002856367,0.028665729,-0.008521946,0.006452001,-0.003415707,0.004023397,-0.002113698,0.00639337,-0.001461869,0.082605772,1.02877E-09
28-02-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001041302,7.1561E-05,-0.002299772,0,-0.000176465,0.001214069,-0.001461031,0.000294039,0.004727381,-0.001630942,0.001155104,-0.000663136,0.000697184,-0.000433941,0.001131993,-0.003339643,0.013437481,1.94238E-08
28-02-2022,brand8,0.000233301,0,0,0,0,8.59002E-07,0,0,0,0,0,0,0,0,0,0.000289511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311381,0.001513051,-0.005162695,0,-1.08432E-05,0.003506703,-0.004261821,-0.00033665,0.013937055,-0.004199201,0.003280315,0,0.001862151,-0.001077719,0.003201831,0,0.037100626,7.31129E-08
07-03-2022,brand0,0.00018844,0,0.000134743,0.000117439,0.000286022,1.75535E-05,0,0,0.000119736,0,0.000283651,0,0,0.000174875,0.000277306,0.000357242,9.99737E-05,0,0,0,0,0,0,0.000150875,0,0,0,0,0.000328677,5.14657E-05,0,0.008308931,0.000136128,-0.013316382,0,0,0.008053013,-0.007805055,-0.003884718,0.035248114,-0.008824395,0.007552273,-0.003546033,0.004223554,-0.003718462,0.007401928,0,0.089449537,8.7229E-17
07-03-2022,brand1,0,0,0,0,0,9.62755E-06,0,0,6.15409E-05,0,0,0,0,0,0,0,4.77757E-05,0,0,0,0,0,0,0,2.03515E-05,0,0,0,0,2.22849E-05,0,0.003715051,5.97781E-05,-0.007158681,0.001254194,0,0.003608865,-0.004211798,-0.000686086,0.015946961,-0.004755582,0.003418476,-0.001812889,0.001975666,-0.002050575,0.003369717,0,0.043340208,3.85462E-08
07-03-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925983,-0.000281693,-0.00150413,0,0,0.001001756,-0.001080758,-0.000748101,0.002696024,-0.001284533,0.000944642,0,0.000591037,-0.00052626,0.000938625,0,0.011972938,6.19967E-05
07-03-2022,brand17,0,0,0,0,0,2.99658E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001767984,0.00256101,-0.001829612,0,0,0.001685743,-0.002617937,0.000587145,0.005808467,-0.0028056,0.001587287,0,0.000937381,-0.000916733,0.001548495,0,0.01127896,8.27934E-08
07-03-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206988,-0.000596672,-0.003284084,0,0,0.002260062,-0.002257828,-0.000249376,0.006075414,-0.002665889,0.002085675,0,0.001376515,-0.001101787,0.002079999,0,0.027456773,1.6064E-08
07-03-2022,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006124426,0.000237596,-0.013309016,0.002960657,0,0.007113978,-0.007358803,-0.002575468,0.030261867,-0.008996457,0.006811255,-0.003042653,0.004247424,-0.003437905,0.00674936,0,0.086723686,1.27072E-11
07-03-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582909,0.000121442,-0.003508611,0,0,0.001852225,-0.002096067,0.000363204,0.007212255,-0.002488221,0.001762267,-0.001029044,0.001063648,-0.001019999,0.001727007,0,0.020244521,8.05635E-10
07-03-2022,brand8,0.000158185,0,0,0,0,1.03113E-06,0,0,0,0,0,0,0,0,0,0.000257037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004498587,0.002074963,-0.007123966,0,0,0.004781204,-0.005112625,-0.000608774,0.019002439,-0.005725389,0.004472536,0,0.002538944,-0.002263925,0.004365528,0,0.050442487,6.5324E-09
14-03-2022,brand0,0.000257197,0,0.000182874,0.000162346,0.000384807,1.89405E-05,0,0,0.000120449,0,0.000383104,0,0,0.000239231,0.000382471,0.000488343,3.41392E-05,0,0,0,0,0,0,0.000203967,0,0,0,0,0.000442754,6.13245E-05,0,0.013862262,0.000175771,-0.017587721,0,0,0.010636083,-0.010160222,-0.005071875,0.046554235,-0.011654892,0.009974726,-0.001624182,0.005578294,-0.002101538,0.009776157,0,0.119175888,2.86666E-12
14-03-2022,brand1,0,0,0,0,0,1.22082E-05,0,0,7.27464E-05,0,0,0,0,0,0,0,1.89619E-05,0,0,0,0,0,0,0,2.38345E-05,0,0,0,0,3.09999E-05,0,0.007269298,8.92868E-05,-0.01108907,0.001886343,0,0.005590269,-0.00647681,-0.001096736,0.02470245,-0.007366578,0.005295349,-0.000973872,0.003060382,-0.001359216,0.00521982,0,0.068205949,8.37821E-07
14-03-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-2022,brand17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004795116,-0.001125511,-0.006022856,0,0,0.004144848,-0.004014443,-0.000440885,0.011142026,-0.004889117,0.003825031,0,0.002524464,-0.000864643,0.00381462,0,0.04968341,8.60952E-07
14-03-2022,brand4,0.000463587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221313,0,0,0,6.65347E-05,0,0,0,0.000125282,0,0,0,0,3.41708E-05,0,9.57008E-06,0,0.003090933,9.02707E-05,-0.005317463,0.001176584,0,0.002842308,-0.002916198,-0.001046068,0.012090779,-0.00359443,0.002721358,-0.00042158,0.001697009,-0.000587764,0.002696629,0,0.034466611,2.0239E-09
14-03-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001381544,8.13553E-05,-0.002424255,0,0,0.001279784,-0.001438517,0.000249646,0.004983266,-0.001719222,0.001217628,-0.000307099,0.000734922,-0.000301574,0.001193266,0,0.013831967,3.59619E-08
14-03-2022,brand8,0.0001024,0,0,0,0,4.9274E-07,0,0,0,0,0,0,0,0,0,0.000173089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004819028,0.001807331,-0.006041426,0,0,0.004054665,-0.004255064,-0.000526214,0.016114876,-0.004855374,0.0037929,0,0.002153133,-0.000821543,0.003702153,0,0.04274869,2.85758E-07
21-03-2022,brand0,0.00030045,0,0.000212797,0.000190924,0.00044366,1.55213E-05,0,0,0.000121393,0,0.000443151,0,0,0.000279838,0.000450022,0.000571246,2.29508E-05,0,0,0,0,0,0,0.000236494,0,0,0,0,0.000511717,6.41423E-05,0,0.015432043,0.000228402,-0.02002111,0,0,0.012107663,-0.011527958,-0.005593078,0.052995352,-0.013267431,0.011354802,-0.004523435,0.006350092,-0.002211158,0.011128759,0,0.137133121,1.95927E-07
21-03-2022,brand1,0,0,0,0,0,1.00517E-05,0,0,7.39579E-05,0,0,0,0,0,0,0,1.27967E-05,0,0,0,0,0,0,0,1.31542E-05,0,0,0,0,3.24568E-05,0,0.008122895,0.000129038,-0.012670763,0.001551016,0,0.006387638,-0.007477712,-0.001244355,0.028225891,-0.008417312,0.006050652,-0.002722479,0.0034969,-0.001435489,0.005964351,0,0.079235265,9.84963E-05
21-03-2022,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842235,-0.000207021,-0.001107489,0,0,0.000737591,-0.000778811,-0.000474457,0.001985078,-0.000945799,0.000695538,0,0.000435179,-0.000153253,0.000691108,0,0.008826455,0.000824854
21-03-2022,brand17,0,0,0,0,0,4.67578E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005777706,0.006628246,-0.00484016,0,0,0.004459561,-0.005978798,0.001635349,0.015366053,-0.007422096,0.0041991,0,0.002479801,-0.000959176,0.004096479,0,0.030485102,0.000325352
21-03-2022,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003699826,-0.000850165,-0.004751973,0,0,0.003270244,-0.00303283,-0.000184174,0.008790946,-0.003857464,0.003017911,0,0.001991776,-0.000630539,0.003009697,0,0.038734271,9.0712E-05
21-03-2022,brand4,0.001438533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000713117,0.000342316,0,0,0.00020709,0,0,0,0.000384688,0.000101606,0,0,0,0.000107945,0,8.79412E-05,0,0.007682226,0.000238822,-0.013514228,0.002881503,0,0.007223669,-0.00745656,-0.002572734,0.030728475,-0.009135173,0.006916278,-0.002621328,0.004312915,-0.001380683,0.006853428,0,0.087198043,9.06424E-06
21-03-2022,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-03-2022,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003997726,0.000236424,-0.00717325,0,0,0.003786818,-0.004256759,0.000760725,0.014745237,-0.005087092,0.003602901,-0.002046656,0.002174597,-0.000824774,0.003530814,0,0.040539311,3.24548E-05
21-03-2022,brand8,0.000213344,0,0,0,0,1.11845E-06,0,0,0,0,0,0,0,0,0,0.000342839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011742338,0.004463917,-0.015053029,0,0,0.010102744,-0.010615394,-0.001053282,0.040152391,-0.012097819,0.009450524,0,0.005364821,-0.001891989,0.009224415,0,0.106699064,0.000163466
28-03-2022,brand0,0.000150616,0,0.000106453,9.61424E-05,0.000220232,5.42005E-06,0,0,4.00548E-05,0,0.000220521,0,0,0.000140457,0.000226892,0.000286979,7.30934E-06,0,0,0,0,0,0,0.000117943,0,0,0,0,0.000254526,0,0,0.009611401,0.000158275,-0.009859434,0,-0.000887587,0.005671591,-0.006231321,-0.002315469,0.026097664,-0.00666763,0.005573852,-0.002950654,0.000852326,-2.62658E-06,0.00536124,-0.001927004,0.068394719,0.004294744
28-03-2022,brand1,0,0,0,0,0,5.28754E-06,0,0,3.6991E-05,0,0,0,0,0,0,0,6.01E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599719,0.000145589,-0.009373246,0.000933708,-0.000780177,0.004494779,-0.00637467,-0.001028351,0.020880213,-0.006354501,0.004461711,-0.002667705,0.00070507,-2.5615E-06,0.004316235,-0.001662013,0.059620108,0.019480267
